key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7798,1,,,,,,,,,,,,,,z,1,0.7798,,,,,,,,0.011111181,-0.418518589,0,0,0,,0,97,97,162,1,LEICH,C,z,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6692,1,,,,,,,,,,,,,,m,1,0.6692,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,98,98,36,1,BOILER,LB,m,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7782,1,,,,,,,,,,,,,,z,1,0.7782,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,99,99,103,1,FLORT,HB,z,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6967,1,,,,,,,,,,,,,,m,1,0.6967,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,100,100,68,1,VALLEY,HB,m,m,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5548,1,,,,,,,,,,,,,,m,1,0.5548,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,101,101,52,1,DESERT,C,m,m,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.686,1,,,,,,,,,,,,,,z,1,0.686,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,102,102,167,1,ZONET,LB,z,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6606,1,,,,,,,,,,,,,,z,1,0.6606,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,103,103,123,1,SEDGE,C,z,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.7339,1,,,,,,,,,,,,,,z,1,1.7339,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,104,104,112,1,MYING,HB,z,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6724,1,,,,,,,,,,,,,,m,1,0.6724,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,105,105,59,1,BRUSH,HB,m,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.7344,1,,,,,,,,,,,,,,z,1,1.7344,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,106,106,136,1,WERVE,HB,z,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.9914,1,,,,,,,,,,,,,,z,1,0.9914,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,107,107,153,1,CLUPS,C,z,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6276,1,,,,,,,,,,,,,,m,1,0.6276,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,108,108,76,1,MIDGET,C,m,m,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7444,1,,,,,,,,,,,,,,z,1,0.7444,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,109,109,152,1,FRAIN,LB,z,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6139,1,,,,,,,,,,,,,,m,1,0.6139,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,110,110,27,1,BUTTER,LB,m,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7635,1,,,,,,,,,,,,,,m,1,0.7635,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,111,111,11,1,MEDAL,HB,m,m,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.4627,1,,,,,,,,,,,,,,m,1,0.4627,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,112,112,40,1,SNAKE,C,m,m,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7305,1,,,,,,,,,,,,,,z,1,0.7305,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,113,113,131,1,NACES,LB,z,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6509,1,,,,,,,,,,,,,,m,1,0.6509,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,114,114,24,1,FLESH,LB,m,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5161,1,,,,,,,,,,,,,,m,1,0.5161,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,115,115,22,1,CLOWN,C,m,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5432,1,,,,,,,,,,,,,,m,1,0.5432,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,116,116,18,1,PARCEL,LB,m,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.8834,1,,,,,,,,,,,,,,m,1,0.8834,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,117,117,2,1,STOVE,HB,m,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.643,1,,,,,,,,,,,,,,z,1,0.643,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,118,118,99,1,BACKY,C,z,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.9519,1,,,,,,,,,,,,,,z,1,0.9519,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,119,119,142,1,PLASK,HB,z,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.7491,1,,,,,,,,,,,,,,m,1,1.7491,,,,,,,,0.010185199,-0.418518589,0,0,0,,0,120,120,62,1,MAMMAL,HB,m,m,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5112,1,,,,,,,,,,,,,,m,1,0.5112,,,,,,,,0.011111181,-0.417592606,0,0,0,,0,121,121,30,1,SLOPE,LB,m,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.5367,1,,,,,,,,,,,,,,m,1,1.5367,,,,,,,,0.011111181,-0.417592606,0,0,0,,0,122,122,80,1,PLANET,HB,m,m,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7832,1,,,,,,,,,,,,,,z,1,0.7832,,,,,,,,0.010185199,-0.41666668,0,0,0,,0,123,123,122,1,BLOOT,LB,z,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.8611,1,,,,,,,,,,,,,,z,1,0.8611,,,,,,,,0.010185199,-0.41666668,0,0,0,,0,124,124,92,1,PAIMS,LB,z,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5686,1,,,,,,,,,,,,,,m,1,0.5686,,,,,,,,0.013888902,-0.418518589,0,0,0,space,0,125,125,19,1,DONKEY,C,m,m,./images/DONKEY.png,1.6639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7623,1,,,,,,,,,,,,,,z,1,0.7623,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,126,126,147,1,ZOLES,C,z,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5431,1,,,,,,,,,,,,,,z,1,0.5431,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,127,127,150,1,NOOLS,C,z,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.4793,1,,,,,,,,,,,,,,m,1,0.4793,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,128,128,64,1,BRIDE,C,m,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5793,1,,,,,,,,,,,,,,m,1,0.5793,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,129,129,6,1,STAIN,LB,m,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6638,1,,,,,,,,,,,,,,z,1,0.6638,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,130,130,149,1,VEASE,LB,z,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.8005,1,,,,,,,,,,,,,,m,1,0.8005,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,131,131,20,1,GRANNY,HB,m,m,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.96,1,,,,,,,,,,,,,,m,1,0.96,,,,,,,,0.012962976,-0.418518589,0,0,0,,0,132,132,47,1,LAGOON,HB,m,m,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6361,1,,,,,,,,,,,,,,z,1,0.6361,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,133,133,137,1,JOOST,LB,z,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.9709,1,,,,,,,,,,,,,,z,1,0.9709,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,134,134,106,1,CLUMS,HB,z,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5937,1,,,,,,,,,,,,,,m,1,0.5937,,,,,,,,0.013888902,-0.418518589,0,0,0,,0,135,135,48,1,SHIELD,LB,m,m,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.074,0,,,,,,,,,,,,,,m,0,1.074,,,,,,,,0.014814828,-0.419444458,0,0,0,,0,136,136,120,1,RINED,C,z,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.1498,1,,,,,,,,,,,,,,z,1,1.1498,,,,,,,,0.014814828,-0.419444458,0,0,0,,0,137,137,124,1,TUNCH,HB,z,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6078,1,,,,,,,,,,,,,,m,1,0.6078,,,,,,,,0.014814828,-0.419444458,0,0,0,,0,138,138,51,1,SAUCE,LB,m,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5942,1,,,,,,,,,,,,,,m,1,0.5942,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,139,139,75,1,HAMMER,LB,m,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.4898,1,,,,,,,,,,,,,,m,1,0.4898,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,140,140,31,1,STEAK,C,m,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.2053,1,,,,,,,,,,,,,,z,1,1.2053,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,141,141,127,1,NINDY,HB,z,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6006,1,,,,,,,,,,,,,,z,1,0.6006,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,142,142,165,1,TROWN,C,z,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5986,1,,,,,,,,,,,,,,m,1,0.5986,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,143,143,67,1,POKER,C,m,m,./images/POKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.9662,1,,,,,,,,,,,,,,z,1,1.9662,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,144,144,159,1,CUDDY,C,z,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7508,1,,,,,,,,,,,,,,z,1,0.7508,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,145,145,98,1,BAMPS,LB,z,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5631,1,,,,,,,,,,,,,,m,1,0.5631,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,146,146,72,1,FLASK,LB,m,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7213,1,,,,,,,,,,,,,,z,1,0.7213,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,147,147,132,1,SCIFF,C,z,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5688,1,,,,,,,,,,,,,,m,1,0.5688,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,148,148,79,1,RULER,C,m,m,./images/RULER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6524,1,,,,,,,,,,,,,,z,1,0.6524,,,,,,,,0.015740811,-0.419444458,0,0,0,,0,149,149,87,1,TRING,C,z,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5778,1,,,,,,,,,,,,,,z,1,0.5778,,,,,,,,0.012962976,-0.419444458,0,0,0,,0,150,150,117,1,STEEG,C,z,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6449,1,,,,,,,,,,,,,,z,1,0.6449,,,,,,,,0.012962976,-0.419444458,0,0,0,,0,151,151,90,1,NEAST,C,z,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.2996,1,,,,,,,,,,,,,,z,1,1.2996,,,,,,,,0.012962976,-0.419444458,0,0,0,,0,152,152,113,1,LINEW,LB,z,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7521,1,,,,,,,,,,,,,,m,1,0.7521,,,,,,,,0.012962976,-0.419444458,0,0,0,,0,153,153,77,1,WHEEL,HB,m,m,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6878,1,,,,,,,,,,,,,,z,1,0.6878,,,,,,,,0.012962976,-0.419444458,0,0,0,,0,154,154,114,1,RIKES,C,z,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.5383,1,,,,,,,,,,,,,,z,1,1.5383,,,,,,,,0.012962976,-0.419444458,0,0,0,,0,155,155,139,1,BLEAR,HB,z,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.8889,1,,,,,,,,,,,,,,z,1,0.8889,,,,,,,,0.012962976,-0.419444458,0,0,0,,0,156,156,143,1,MONGS,LB,z,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
