key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0829,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,NOOSE,C,m,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.0829,,,,,,,,0,116,116,72,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0908,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,MONKEY,C,z,m,./images/MONKEY.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.0908,,,,,,,,0,117,117,129,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1087,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CASINO,HB,z,m,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1087,,,,,,,,0,118,118,112,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1009,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,LADDER,LB,m,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.1009,,,,,,,,0,119,119,38,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0152,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,JELLY,HB,m,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.0152,,,,,,,,0,120,120,64,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1815,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,KITTEN,C,m,m,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1815,,,,,,,,0,121,121,45,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.4128,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CRATER,C,z,m,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.4128,,,,,,,,0,122,122,87,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2855,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,WALRUS,LB,m,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.2855,,,,,,,,0,123,123,23,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0159,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PICKLE,LB,m,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.0159,,,,,,,,0,124,124,14,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1219,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,space,,,,,,MELON,HB,m,m,./images/MELONHB.png,0.8793,,,,,,,,,,,,,,,,,,,,,z,0,0.1219,,,,,,,,0,125,125,22,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.267,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,URINE,HB,m,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.267,,,,,,,,0,126,126,70,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0314,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,ARROW,C,z,m,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.0314,,,,,,,,0,127,127,153,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2425,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CRUMB,LB,m,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.2425,,,,,,,,0,128,128,29,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3783,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.3783,,,,,,,,0,129,129,135,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0741,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.0741,,,,,,,,0,130,130,150,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1672,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,STOOL,HB,z,m,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1672,,,,,,,,0,131,131,127,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2533,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.2533,,,,,,,,0,132,132,5,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1418,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,ONION,C,m,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1418,,,,,,,,0,133,133,51,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1425,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,MUSCLE,HB,m,m,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1425,,,,,,,,0,134,134,4,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1188,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.1188,,,,,,,,0,135,135,163,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.088,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BOILER,C,z,m,./images/BOILER.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.088,,,,,,,,0,136,136,120,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.516,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.516,,,,,,,,0,137,137,158,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0604,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PACKET,LB,m,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.0604,,,,,,,,0,138,138,56,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1781,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1781,,,,,,,,0,139,139,151,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.7221,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,GREASE,C,m,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.7221,,,,,,,,0,140,140,15,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0011,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.0011,,,,,,,,0,141,141,78,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.6266,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,STOVE,LB,z,m,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.6266,,,,,,,,0,142,142,86,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2175,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.2175,,,,,,,,0,143,143,50,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,1.1932,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,WHEEL,LB,z,m,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.1932,,,,,,,,0,144,144,161,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.113,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,MIDGET,HB,z,m,./images/MIDGETHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.113,,,,,,,,0,145,145,160,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0245,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.0245,,,,,,,,0,146,146,99,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0521,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,QUILL,HB,m,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.0521,,,,,,,,0,147,147,31,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0629,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,CHALK,HB,z,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.0629,,,,,,,,0,148,148,109,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3777,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.3777,,,,,,,,0,149,149,39,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2435,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.2435,,,,,,,,0,150,150,145,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1859,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,LIZARD,LB,m,m,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1859,,,,,,,,0,151,151,44,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2098,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,BLOKE,C,z,m,./images/BLOKE.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.2098,,,,,,,,0,152,152,96,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2858,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.2858,,,,,,,,0,153,153,104,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3242,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.3242,,,,,,,,0,154,154,130,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1417,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,SHIELD,C,z,m,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1417,,,,,,,,0,155,155,132,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3485,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,TIGER,HB,z,m,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.3485,,,,,,,,0,156,156,121,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1773,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,BOXER,HB,z,m,./images/BOXERHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1773,,,,,,,,0,157,157,88,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1138,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,TWINS,C,m,m,./images/TWINS.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1138,,,,,,,,0,158,158,60,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2912,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,LLAMA,LB,z,m,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.2912,,,,,,,,0,159,159,119,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0525,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,CARPET,LB,m,m,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.0525,,,,,,,,0,160,160,53,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2054,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,WRIST,HB,m,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.2054,,,,,,,,0,161,161,25,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.195,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.195,,,,,,,,0,162,162,95,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0437,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.0437,,,,,,,,0,163,163,133,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.268,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.427835052,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.268,,,,,,,,0,164,164,100,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.8352,0,,,,,,,,,,,,,,,,,,,,,,,,-0.009278351,-0.42371134,0,0,0,,,,,,,PENCE,HB,m,m,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.8352,,,,,,,,0,165,165,16,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1696,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003092784,-0.396907216,0,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1696,,,,,,,,0,166,166,146,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.4841,0,,,,,,,,,,,,,,,,,,,,,,,,-0.011340206,-0.394845361,0,0,0,,,,,,,POSTER,LB,z,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.4841,,,,,,,,0,167,167,137,1
