key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8624,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,BELLY,C,m,m,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,m,1,0.8624,,,,,,,,0,32,32,10,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7141,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,JAGUAR,LB,m,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7141,,,,,,,,0,33,33,18,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8637,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,CHERRY,LB,z,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8637,,,,,,,,0,34,34,138,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2467,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,CHAIN,LB,z,m,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.2467,,,,,,,,0,35,35,126,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7873,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,FERRY,LB,z,m,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.7873,,,,,,,,0,36,36,141,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7862,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,SAUCE,LB,z,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7862,,,,,,,,0,37,37,135,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8002,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,WRIST,C,m,m,./images/WRIST.png,,,,,,,,,,,,,,,,,,,,m,1,0.8002,,,,,,,,0,38,38,25,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6492,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,COLLAR,LB,z,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6492,,,,,,,,0,39,39,99,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.6796,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,LIZARD,HB,m,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.6796,,,,,,,,0,40,40,44,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7301,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.062873264,-0.415954861,1,0,0,,,,,,,STATUE,LB,z,m,./images/STATUELB.png,break_done_button,,,,,,,,,,,,,,,,,,,z,1,0.7301,,,,,,,,0,41,41,150,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7177,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,LADDER,HB,m,m,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7177,,,,,,,,0,42,42,38,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6693,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,ATTIC,LB,m,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6693,,,,,,,,0,43,43,27,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6638,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,CARPET,HB,m,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6638,,,,,,,,0,44,44,53,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6124,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,TRIPOD,LB,m,m,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6124,,,,,,,,0,45,45,54,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.798,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,PENCE,C,m,m,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,m,1,0.798,,,,,,,,0,46,46,16,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.131,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,BAMBOO,HB,z,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.131,,,,,,,,0,47,47,89,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.432,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,PEARL,C,m,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,m,1,1.432,,,,,,,,0,48,48,46,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4808,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,MALLET,HB,m,m,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.4808,,,,,,,,0,49,49,50,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0397,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,STOVE,HB,z,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0397,,,,,,,,0,50,50,86,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.8465,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,LLAMA,HB,z,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.8465,,,,,,,,0,51,51,119,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6974,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,RHINO,LB,m,m,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6974,,,,,,,,0,52,52,9,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.283,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,SNAKE,C,z,m,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,z,1,1.283,,,,,,,,0,53,53,124,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1644,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,GRANNY,HB,z,m,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.1644,,,,,,,,0,54,54,104,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.705,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,SKIING,HB,m,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.705,,,,,,,,0,55,55,17,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6478,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,WALRUS,HB,m,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6478,,,,,,,,0,56,56,23,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4071,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,ARROW,LB,z,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.4071,,,,,,,,0,57,57,153,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2816,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,SLOPE,LB,z,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,m,0,1.2816,,,,,,,,0,58,58,114,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7723,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,STEAK,C,z,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,z,1,0.7723,,,,,,,,0,59,59,115,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7822,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,CANOE,C,z,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,z,1,0.7822,,,,,,,,0,60,60,142,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7817,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,URINE,C,m,m,./images/URINE.png,,,,,,,,,,,,,,,,,,,,m,1,0.7817,,,,,,,,0,61,61,70,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6326,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,STORM,LB,m,m,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6326,,,,,,,,0,62,62,30,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5932,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,BONNET,HB,m,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5932,,,,,,,,0,63,63,11,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0709,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,RULER,C,z,m,./images/RULER.png,,,,,,,,,,,,,,,,,,,,z,1,1.0709,,,,,,,,0,64,64,163,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1563,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,CLIFF,HB,z,m,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.1563,,,,,,,,0,65,65,92,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1322,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,STREAM,HB,z,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.1322,,,,,,,,0,66,66,125,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.868,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,CLOWN,C,z,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,m,0,0.868,,,,,,,,0,67,67,106,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0403,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,CASINO,C,z,m,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,z,1,1.0403,,,,,,,,0,68,68,112,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7232,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,CHALK,C,z,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,m,0,0.7232,,,,,,,,0,69,69,109,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7581,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,INFANT,C,m,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,m,1,0.7581,,,,,,,,0,70,70,76,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7414,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,GRAIN,LB,m,m,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7414,,,,,,,,0,71,71,75,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6074,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,SUNSET,C,m,m,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,m,1,0.6074,,,,,,,,0,72,72,82,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0079,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,CLOTH,HB,z,m,./images/CLOTHHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0079,,,,,,,,0,73,73,107,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6645,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,PACKET,HB,m,m,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6645,,,,,,,,0,74,74,56,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1005,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,BLOKE,LB,z,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,z,1,1.1005,,,,,,,,0,75,75,96,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0541,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,BUNNY,C,z,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,z,1,1.0541,,,,,,,,0,76,76,97,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.73,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,POODLE,LB,m,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.73,,,,,,,,0,77,77,81,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6723,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,BASKET,HB,z,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6723,,,,,,,,0,78,78,128,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7681,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,KIDNEY,LB,m,m,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7681,,,,,,,,0,79,79,21,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8079,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,BOILER,LB,z,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8079,,,,,,,,0,80,80,120,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7788,1,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,SWEAT,LB,m,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7788,,,,,,,,0,81,81,66,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8343,0,,,,,,,,,,,,,,,,,,,,,,,,,0.228090278,-0.08578559,0,0,0,,,,,,,TORCH,HB,m,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.8343,,,,,,,,0,82,82,68,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7048,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.005993924,-0.411653646,0,0,0,space,,,,,,SAUNA,LB,z,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7048,,,,,,,,0,83,83,117,1,3.1693
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.258,1,,,,,,,,,,,,,,,,,,,,,,,,,0.145746528,-0.247157118,0,0,0,,,,,,,CURRY,LB,z,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.258,,,,,,,,0,84,84,144,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8459,1,,,,,,,,,,,,,,,,,,,,,,,,,0.145746528,-0.247157118,0,0,0,,,,,,,MAGGOT,LB,m,m,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8459,,,,,,,,0,85,85,33,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7042,1,,,,,,,,,,,,,,,,,,,,,,,,,0.145746528,-0.247157118,0,0,0,,,,,,,MIDGET,C,z,m,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,z,1,0.7042,,,,,,,,0,86,86,160,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7125,1,,,,,,,,,,,,,,,,,,,,,,,,,0.145746528,-0.247157118,0,0,0,,,,,,,STOOL,C,z,m,./images/STOOL.png,,,,,,,,,,,,,,,,,,,,z,1,0.7125,,,,,,,,0,87,87,127,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7496,1,,,,,,,,,,,,,,,,,,,,,,,,,0.145746528,-0.247157118,0,0,0,,,,,,,BOXER,C,z,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,z,1,0.7496,,,,,,,,0,88,88,88,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.916,1,,,,,,,,,,,,,,,,,,,,,,,,,0.145746528,-0.247157118,0,0,0,,,,,,,DONKEY,C,z,m,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,z,1,0.916,,,,,,,,0,89,89,103,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8616,1,,,,,,,,,,,,,,,,,,,,,,,,,0.145746528,-0.247157118,0,0,0,,,,,,,SWING,C,m,m,./images/SWING.png,,,,,,,,,,,,,,,,,,,,m,1,0.8616,,,,,,,,0,90,90,40,1,
