key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6058,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,1,0,0,,,,,,,FLASK,C,m,y,./images/FLASK.png,break_done_button,,,,,,,,,,,,,,,,,,,m,1,0.6058,,,,,,,,0,125,125,72,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7548,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,JUNGLE,LB,z,y,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7548,,,,,,,,0,126,126,167,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.0369,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,BABOON,HB,z,y,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0369,,,,,,,,0,127,127,142,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.0377,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,CLIFF,LB,m,y,./images/CLIFFLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0377,,,,,,,,0,128,128,8,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7538,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,ENGINE,LB,m,y,./images/ENGINELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7538,,,,,,,,0,129,129,38,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6579,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,STRING,LB,z,y,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6579,,,,,,,,0,130,130,125,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.606,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,CLOWN,HB,m,y,./images/CLOWNHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.606,,,,,,,,0,131,131,22,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6341,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,MELON,HB,z,y,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6341,,,,,,,,0,132,132,106,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.2005,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,MOOSE,C,z,y,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,m,0,1.2005,,,,,,,,0,133,133,141,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6737,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,POKER,HB,m,y,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6737,,,,,,,,0,134,134,67,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7413,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,DESERT,HB,m,y,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7413,,,,,,,,0,135,135,52,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6222,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,ARTIST,HB,m,y,./images/ARTISTHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6222,,,,,,,,0,136,136,61,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8348,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,MAMMAL,LB,m,y,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8348,,,,,,,,0,137,137,62,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.6679,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,ALLEY,HB,m,y,./images/ALLEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.6679,,,,,,,,0,138,138,55,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8581,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,POODLE,C,z,y,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.8581,,,,,,,,0,139,139,165,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9176,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,JUMPER,LB,m,y,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9176,,,,,,,,0,140,140,74,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7576,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,BAMBOO,LB,m,y,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7576,,,,,,,,0,141,141,5,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.8837,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,HOCKEY,LB,m,y,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,z,0,1.8837,,,,,,,,0,142,142,32,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8258,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,MIRROR,C,z,y,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,z,1,0.8258,,,,,,,,0,143,143,147,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9113,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,MAGGOT,C,z,y,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,z,1,0.9113,,,,,,,,0,144,144,117,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.401,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,GARDEN,HB,m,y,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.401,,,,,,,,0,145,145,10,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.2744,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,VALLEY,LB,m,y,./images/VALLEYLB.png,,,,,,,,,,,,,,,,,,,,z,0,1.2744,,,,,,,,0,146,146,68,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9728,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,PLANK,HB,z,y,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.9728,,,,,,,,0,147,147,85,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9181,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,JAGUAR,C,z,y,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,z,1,0.9181,,,,,,,,0,148,148,102,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7538,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,CHALK,HB,m,y,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7538,,,,,,,,0,149,149,25,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7949,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,CHERRY,C,m,y,./images/CHERRY.png,,,,,,,,,,,,,,,,,,,,m,1,0.7949,,,,,,,,0,150,150,54,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7187,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,WAGON,HB,m,y,./images/WAGONHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.7187,,,,,,,,0,151,151,7,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8025,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,PICKLE,LB,z,y,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8025,,,,,,,,0,152,152,98,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6785,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,SUNSET,HB,z,y,./images/SUNSETHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6785,,,,,,,,0,153,153,166,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6744,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,SNAKE,HB,m,y,./images/SNAKEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6744,,,,,,,,0,154,154,40,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7539,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,BERRY,LB,z,y,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7539,,,,,,,,0,155,155,131,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6008,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,LAGOON,LB,m,y,./images/LAGOONLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6008,,,,,,,,0,156,156,47,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7388,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,RHINO,C,z,y,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,z,1,0.7388,,,,,,,,0,157,157,93,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.0409,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,TOMATO,C,z,y,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,z,1,1.0409,,,,,,,,0,158,158,84,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7176,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,GRANNY,LB,m,y,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7176,,,,,,,,0,159,159,20,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8865,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,CHAIN,C,m,y,./images/CHAIN.png,,,,,,,,,,,,,,,,,,,,m,1,0.8865,,,,,,,,0,160,160,42,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7244,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,DONKEY,HB,m,y,./images/DONKEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7244,,,,,,,,0,161,161,19,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8836,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,BANNER,HB,z,y,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8836,,,,,,,,0,162,162,136,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.2188,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,SHIELD,C,m,y,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,z,0,1.2188,,,,,,,,0,163,163,48,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6388,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,STAIN,C,m,y,./images/STAIN.png,,,,,,,,,,,,,,,,,,,,m,1,0.6388,,,,,,,,0,164,164,6,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7546,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,WRIST,HB,z,y,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7546,,,,,,,,0,165,165,109,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9775,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,JELLY,HB,z,y,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9775,,,,,,,,0,166,166,148,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9682,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.040897269,-0.393777058,0,0,0,,,,,,,GLOVE,HB,m,y,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9682,,,,,,,,0,167,167,73,1
