key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7882,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PIMPLE,C,m,y,./images/PIMPLE.png,,,,,,,m,1,0.7882,,,,,,,,0,1,1,71,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4252,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,POSTER,C,z,y,./images/POSTER.png,,,,,,,z,1,1.4252,,,,,,,,0,2,2,137,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2711,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,ATTIC,HB,m,y,./images/ATTICHB.png,,,,,,,m,1,1.2711,,,,,,,,0,3,3,27,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6093,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MIRROR,HB,m,y,./images/MIRRORHB.png,,,,,,,m,1,0.6093,,,,,,,,0,4,4,63,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2787,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,NOOSE,HB,m,y,./images/NOOSEHB.png,,,,,,,m,1,1.2787,,,,,,,,0,5,5,72,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6832,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SHORE,HB,m,y,./images/SHOREHB.png,,,,,,,m,1,0.6832,,,,,,,,0,6,6,12,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1595,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BUBBLE,C,z,y,./images/BUBBLE.png,,,,,,,z,1,1.1595,,,,,,,,0,7,7,155,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8817,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BANANA,LB,z,y,./images/BANANALB.png,,,,,,,z,1,0.8817,,,,,,,,0,8,8,154,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0836,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PILOT,C,z,y,./images/PILOT.png,,,,,,,z,1,1.0836,,,,,,,,0,9,9,134,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2716,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,HAMMER,HB,z,y,./images/HAMMERHB.png,,,,,,,z,1,1.2716,,,,,,,,0,10,10,159,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.199,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,GRAIN,HB,m,y,./images/GRAINHB.png,,,,,,,m,1,1.199,,,,,,,,0,11,11,75,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7458,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BISHOP,LB,z,y,./images/BISHOPLB.png,,,,,,,z,1,0.7458,,,,,,,,0,12,12,133,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4363,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MOOSE,HB,m,y,./images/MOOSEHB.png,,,,,,,z,0,1.4363,,,,,,,,0,13,13,57,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1199,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MIDGET,LB,z,y,./images/MIDGETLB.png,,,,,,,z,1,1.1199,,,,,,,,0,14,14,160,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9224,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SQUARE,HB,m,y,./images/SQUAREHB.png,,,,,,,m,1,0.9224,,,,,,,,0,15,15,6,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8242,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,TOWEL,LB,z,y,./images/TOWELLB.png,,,,,,,z,1,0.8242,,,,,,,,0,16,16,85,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8315,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,ARROW,HB,z,y,./images/ARROWHB.png,,,,,,,z,1,0.8315,,,,,,,,0,17,17,153,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0496,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SKIING,C,m,y,./images/SKIING.png,,,,,,,m,1,1.0496,,,,,,,,0,18,18,17,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1036,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,WHEEL,C,z,y,./images/WHEEL.png,,,,,,,z,1,1.1036,,,,,,,,0,19,19,161,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.5601,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,DONKEY,LB,z,y,./images/DONKEYLB.png,,,,,,,z,1,1.5601,,,,,,,,0,20,20,103,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.035,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,DIVER,HB,z,y,./images/DIVERHB.png,,,,,,,z,1,1.035,,,,,,,,0,21,21,93,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.6614,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PAINT,LB,m,y,./images/PAINTLB.png,,,,,,,m,1,1.6614,,,,,,,,0,22,22,7,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0953,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BELLY,LB,m,y,./images/BELLYLB.png,,,,,,,m,1,1.0953,,,,,,,,0,23,23,10,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4614,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,TORCH,C,m,y,./images/TORCH.png,,,,,,,m,1,1.4614,,,,,,,,0,24,24,68,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.3488,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SWING,LB,m,y,./images/SWINGLB.png,,,,,,,z,0,1.3488,,,,,,,,0,25,25,40,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0149,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,WALRUS,C,m,y,./images/WALRUS.png,,,,,,,m,1,1.0149,,,,,,,,0,26,26,23,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7873,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SPORT,HB,m,y,./images/SPORTHB.png,,,,,,,m,1,0.7873,,,,,,,,0,27,27,48,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6644,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,TWINS,HB,m,y,./images/TWINSHB.png,,,,,,,m,1,0.6644,,,,,,,,0,28,28,60,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6859,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BUNNY,LB,z,y,./images/BUNNYLB.png,,,,,,,m,0,0.6859,,,,,,,,0,29,29,97,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0158,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,POKER,LB,z,y,./images/POKERLB.png,,,,,,,m,0,1.0158,,,,,,,,0,30,30,151,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6674,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,RULER,LB,z,y,./images/RULERLB.png,,,,,,,z,1,0.6674,,,,,,,,0,31,31,163,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4188,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BRIDE,LB,z,y,./images/BRIDELB.png,,,,,,,z,1,1.4188,,,,,,,,0,32,32,148,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,2.9003,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PARADE,C,z,y,./images/PARADE.png,,,,,,,m,0,2.9003,,,,,,,,0,33,33,101,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,3.1834,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CRUST,LB,m,y,./images/CRUSTLB.png,,,,,,,m,1,3.1834,,,,,,,,0,34,34,79,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7643,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PURSE,C,m,y,./images/PURSE.png,,,,,,,m,1,0.7643,,,,,,,,0,35,35,62,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.031,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,ARTIST,LB,z,y,./images/ARTISTLB.png,,,,,,,z,1,1.031,,,,,,,,0,36,36,145,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0651,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MUMMY,LB,z,y,./images/MUMMYLB.png,,,,,,,z,1,1.0651,,,,,,,,0,37,37,130,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9521,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,KIDNEY,HB,m,y,./images/KIDNEYHB.png,,,,,,,z,0,0.9521,,,,,,,,0,38,38,21,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6672,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,RAZOR,LB,z,y,./images/RAZORLB.png,,,,,,,z,1,0.6672,,,,,,,,0,39,39,118,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0423,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CLOWN,LB,z,y,./images/CLOWNLB.png,,,,,,,m,0,1.0423,,,,,,,,0,40,40,106,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9194,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,space,,,,,,BERRY,C,m,y,./images/BERRY.png,1.1805,,,,,,z,0,0.9194,,,,,,,,0,41,41,47,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7946,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,TOMATO,HB,m,y,./images/TOMATOHB.png,,,,,,,m,1,0.7946,,,,,,,,0,42,42,0,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7349,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,GARDEN,LB,z,y,./images/GARDENLB.png,,,,,,,m,0,0.7349,,,,,,,,0,43,43,94,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8184,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SHELF,HB,m,y,./images/SHELFHB.png,,,,,,,m,1,0.8184,,,,,,,,0,44,44,39,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7683,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,DANCER,HB,z,y,./images/DANCERHB.png,,,,,,,z,1,0.7683,,,,,,,,0,45,45,105,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7173,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,LLAMA,C,z,y,./images/LLAMA.png,,,,,,,z,1,0.7173,,,,,,,,0,46,46,119,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8235,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SHIELD,HB,z,y,./images/SHIELDHB.png,,,,,,,m,0,0.8235,,,,,,,,0,47,47,132,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7194,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,STEAK,LB,z,y,./images/STEAKLB.png,,,,,,,z,1,0.7194,,,,,,,,0,48,48,115,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4366,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,FALCON,LB,m,y,./images/FALCONLB.png,,,,,,,z,0,1.4366,,,,,,,,0,49,49,28,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.635,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MOSQUE,LB,m,y,./images/MOSQUELB.png,,,,,,,m,1,1.635,,,,,,,,0,50,50,43,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6847,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BARREL,C,m,y,./images/BARREL.png,,,,,,,m,1,0.6847,,,,,,,,0,51,51,32,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7528,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CANDLE,LB,m,y,./images/CANDLELB.png,,,,,,,m,1,0.7528,,,,,,,,0,52,52,61,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9881,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MAMMAL,C,z,y,./images/MAMMAL.png,,,,,,,m,0,0.9881,,,,,,,,0,53,53,146,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7227,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BAMBOO,C,z,y,./images/BAMBOO.png,,,,,,,m,0,0.7227,,,,,,,,0,54,54,89,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0381,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MONKEY,HB,z,y,./images/MONKEYHB.png,,,,,,,z,1,1.0381,,,,,,,,0,55,55,129,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.715,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,ENGINE,C,z,y,./images/ENGINE.png,,,,,,,z,1,0.715,,,,,,,,0,56,56,122,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8075,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,JUNGLE,C,m,y,./images/JUNGLE.png,,,,,,,m,1,0.8075,,,,,,,,0,57,57,83,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4371,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BOXER,LB,z,y,./images/BOXERLB.png,,,,,,,z,1,1.4371,,,,,,,,0,58,58,88,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6199,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,VALLEY,C,z,y,./images/VALLEY.png,,,,,,,z,1,0.6199,,,,,,,,0,59,59,152,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9112,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MAGGOT,HB,m,y,./images/MAGGOTHB.png,,,,,,,z,0,0.9112,,,,,,,,0,60,60,33,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9839,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MUSCLE,LB,m,y,./images/MUSCLELB.png,,,,,,,m,1,0.9839,,,,,,,,0,61,61,4,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,2.3024,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PLANET,C,z,y,./images/PLANET.png,,,,,,,z,1,2.3024,,,,,,,,0,62,62,164,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6849,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BANNER,LB,m,y,./images/BANNERLB.png,,,,,,,m,1,0.6849,,,,,,,,0,63,63,52,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7384,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PARCEL,HB,z,y,./images/PARCELHB.png,,,,,,,z,1,0.7384,,,,,,,,0,64,64,102,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2573,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,FENCE,C,z,y,./images/FENCE.png,,,,,,,z,1,1.2573,,,,,,,,0,65,65,98,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8537,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CRATER,HB,z,y,./images/CRATERHB.png,,,,,,,z,1,0.8537,,,,,,,,0,66,66,87,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7696,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,STORM,HB,m,y,./images/STORMHB.png,,,,,,,m,1,0.7696,,,,,,,,0,67,67,30,1
