key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.4525,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,,,m,0,0.4525,,,,,,,,0,10,10,146,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.3858,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,CARPET,LB,m,m,./images/CARPETLB.png,,,,,,,,,z,0,0.3858,,,,,,,,0,11,11,53,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9034,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,MIDGET,HB,z,m,./images/MIDGETHB.png,,,,,,,,,m,0,0.9034,,,,,,,,0,12,12,160,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.886,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,PARCEL,C,z,m,./images/PARCEL.png,,,,,,,,,z,1,0.886,,,,,,,,0,13,13,102,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.663,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,PAINT,HB,m,m,./images/PAINTHB.png,,,,,,,,,m,1,0.663,,,,,,,,0,14,14,7,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9635,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,SAUNA,C,z,m,./images/SAUNA.png,,,,,,,,,z,1,0.9635,,,,,,,,0,15,15,117,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2373,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,,,m,0,1.2373,,,,,,,,0,16,16,89,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7458,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,DRUMS,HB,m,m,./images/DRUMSHB.png,,,,,,,,,m,1,0.7458,,,,,,,,0,17,17,49,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9792,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,WAGON,HB,z,m,./images/WAGONHB.png,,,,,,,,,m,0,0.9792,,,,,,,,0,18,18,91,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.5154,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,STOOL,HB,z,m,./images/STOOLHB.png,,,,,,,,,m,0,1.5154,,,,,,,,0,19,19,127,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9331,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,,,m,1,0.9331,,,,,,,,0,20,20,71,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.313,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,,m,0,1.313,,,,,,,,0,21,21,130,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.8068,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,,m,0,1.8068,,,,,,,,0,22,22,134,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.1296,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,MIRROR,C,m,m,./images/MIRROR.png,,,,,,,,,m,1,2.1296,,,,,,,,0,23,23,63,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.272,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,,,m,0,1.272,,,,,,,,0,24,24,115,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2455,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,GARDEN,HB,z,m,./images/GARDENHB.png,,,,,,,,,z,1,1.2455,,,,,,,,0,25,25,94,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.5479,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,BOXER,HB,z,m,./images/BOXERHB.png,,,,,,,,,z,1,1.5479,,,,,,,,0,26,26,88,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7219,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,SWEAT,C,m,m,./images/SWEAT.png,,,,,,,,,z,0,0.7219,,,,,,,,0,27,27,66,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.4957,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,,,m,0,1.4957,,,,,,,,0,28,28,145,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.3508,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,,m,0,2.3508,,,,,,,,0,29,29,100,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5496,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,KITTEN,C,m,m,./images/KITTEN.png,,,,,,,,,m,1,0.5496,,,,,,,,0,30,30,45,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7354,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,STAIN,C,z,m,./images/STAIN.png,,,,,,,,,m,0,0.7354,,,,,,,,0,31,31,90,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,4.254,1,,,,,,,,,,,,,,,,,,,,,,,,-0.012036967,-0.097222231,0,0,0,,,,,,,CURRY,C,z,m,./images/CURRY.png,,,,,,,,,z,1,4.254,,,,,,,,0,32,32,144,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6692,1,,,,,,,,,,,,,,,,,,,,,,,,-0.00833332,-0.146296306,0,0,0,,,,,,,SKIING,LB,m,m,./images/SKIINGLB.png,,,,,,,,,m,1,0.6692,,,,,,,,0,33,33,17,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.4163,0,,,,,,,,,,,,,,,,,,,,,,,,-0.00833332,-0.146296306,0,0,0,,,,,,,BRUSH,LB,z,m,./images/BRUSHLB.png,,,,,,,,,m,0,1.4163,,,,,,,,0,34,34,143,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6335,1,,,,,,,,,,,,,,,,,,,,,,,,-0.009259246,-0.133333343,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,,m,1,0.6335,,,,,,,,0,35,35,13,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5735,1,,,,,,,,,,,,,,,,,,,,,,,,0.001851922,-0.172222232,0,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,,,m,1,0.5735,,,,,,,,0,36,36,5,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.139,1,,,,,,,,,,,,,,,,,,,,,,,,0.000925939,-0.163888955,0,0,0,,,,,,,CRATER,C,z,m,./images/CRATER.png,,,,,,,,,z,1,1.139,,,,,,,,0,37,37,87,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.3322,0,,,,,,,,,,,,,,,,,,,,,,,,0.000925939,-0.163888955,0,0,0,,,,,,,FERRY,C,z,m,./images/FERRY.png,,,,,,,,,m,0,0.3322,,,,,,,,0,38,38,141,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,14.0388,1,,,,,,,,,,,,,,,,,,,,,,,,-0.03796295,0.223148144,0,0,0,,,,,,,PENCE,HB,m,m,./images/PENCEHB.png,,,,,,,,,m,1,14.0388,,,,,,,,0,39,39,16,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8384,1,,,,,,,,,,,,,,,,,,,,,,,,-0.03796295,0.223148144,0,0,0,,,,,,,TOMATO,C,m,m,./images/TOMATO.png,,,,,,,,,m,1,0.8384,,,,,,,,0,40,40,0,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7631,1,,,,,,,,,,,,,,,,,,,,,,,,-0.03796295,0.223148144,0,0,0,space,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,3.6903,,,,,,,,m,1,0.7631,,,,,,,,0,41,41,11,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.0311,1,,,,,,,,,,,,,,,,,,,,,,,,-0.03796295,0.223148144,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,,,m,1,2.0311,,,,,,,,0,42,42,78,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.3887,0,,,,,,,,,,,,,,,,,,,,,,,,-0.03796295,0.223148144,0,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,,,m,0,0.3887,,,,,,,,0,43,43,156,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.7117,1,,,,,,,,,,,,,,,,,,,,,,,,-0.03796295,0.223148144,0,0,0,,,,,,,COUCH,LB,m,m,./images/COUCHLB.png,,,,,,,,,m,1,2.7117,,,,,,,,0,44,44,77,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6025,1,,,,,,,,,,,,,,,,,,,,,,,,-0.03796295,0.223148144,0,0,0,,,,,,,MUSCLE,HB,m,m,./images/MUSCLEHB.png,,,,,,,,,m,1,0.6025,,,,,,,,0,45,45,4,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9524,0,,,,,,,,,,,,,,,,,,,,,,,,-0.03796295,0.223148144,0,0,0,,,,,,,TOWEL,HB,z,m,./images/TOWELHB.png,,,,,,,,,m,0,0.9524,,,,,,,,0,46,46,85,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.4647,0,,,,,,,,,,,,,,,,,,,,,,,,-0.040740728,0.223148144,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,,m,0,0.4647,,,,,,,,0,47,47,95,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9429,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,SNAKE,HB,z,m,./images/SNAKEHB.png,,,,,,,,,z,1,0.9429,,,,,,,,0,48,48,124,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2501,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,,,m,0,1.2501,,,,,,,,0,49,49,93,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.3059,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,POSTER,LB,z,m,./images/POSTERLB.png,,,,,,,,,m,0,2.3059,,,,,,,,0,50,50,137,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0198,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,FOLDER,C,m,m,./images/FOLDER.png,,,,,,,,,z,0,1.0198,,,,,,,,0,51,51,42,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,4.2244,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,BELLY,HB,m,m,./images/BELLYHB.png,,,,,,,,,z,0,4.2244,,,,,,,,0,52,52,10,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7752,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,POODLE,C,m,m,./images/POODLE.png,,,,,,,,,m,1,0.7752,,,,,,,,0,53,53,81,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6386,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,ONION,C,m,m,./images/ONION.png,,,,,,,,,m,1,0.6386,,,,,,,,0,54,54,51,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,3.4123,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,,,z,1,3.4123,,,,,,,,0,55,55,147,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0894,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,BEARD,LB,m,m,./images/BEARDLB.png,,,,,,,,,z,0,1.0894,,,,,,,,0,56,56,2,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8986,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,CRUST,HB,m,m,./images/CRUSTHB.png,,,,,,,,,m,1,0.8986,,,,,,,,0,57,57,79,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.691,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,SMOKER,LB,m,m,./images/SMOKERLB.png,,,,,,,,,m,1,0.691,,,,,,,,0,58,58,26,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.1651,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,,,m,0,2.1651,,,,,,,,0,59,59,166,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2699,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,,,,,,,,,z,1,1.2699,,,,,,,,0,60,60,133,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5753,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,DONKEY,HB,z,m,./images/DONKEYHB.png,,,,,,,,,m,0,0.5753,,,,,,,,0,61,61,103,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7594,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,,,m,1,0.7594,,,,,,,,0,62,62,28,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6466,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,TULIP,LB,m,m,./images/TULIPLB.png,,,,,,,,,m,1,0.6466,,,,,,,,0,63,63,8,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7793,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,PICKLE,LB,m,m,./images/PICKLELB.png,,,,,,,,,m,1,0.7793,,,,,,,,0,64,64,14,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8558,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,,,m,1,0.8558,,,,,,,,0,65,65,50,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.3179,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,,,z,1,1.3179,,,,,,,,0,66,66,104,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5695,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,BASKET,LB,z,m,./images/BASKETLB.png,,,,,,,,,m,0,0.5695,,,,,,,,0,67,67,128,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8461,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,,,m,0,0.8461,,,,,,,,0,68,68,158,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5845,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,,,m,1,0.5845,,,,,,,,0,69,69,34,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.4963,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,TWINS,C,m,m,./images/TWINS.png,,,,,,,,,m,1,1.4963,,,,,,,,0,70,70,60,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.6337,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,INFANT,HB,m,m,./images/INFANTHB.png,,,,,,,,,m,1,1.6337,,,,,,,,0,71,71,76,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9564,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,BROOM,C,z,m,./images/BROOM.png,,,,,,,,,m,0,0.9564,,,,,,,,0,72,72,162,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.5339,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,SQUARE,C,m,m,./images/SQUARE.png,,,,,,,,,m,1,1.5339,,,,,,,,0,73,73,6,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.4622,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,,m,0,1.4622,,,,,,,,0,74,74,99,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0731,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,CRADLE,LB,m,m,./images/CRADLELB.png,,,,,,,,,m,1,1.0731,,,,,,,,0,75,75,20,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.3909,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,WRIST,HB,m,m,./images/WRISTHB.png,,,,,,,,,m,1,2.3909,,,,,,,,0,76,76,25,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2998,0,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,,,m,0,1.2998,,,,,,,,0,77,77,114,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8348,1,,,,,,,,,,,,,,,,,,,,,,,,-0.054629617,0.226851848,0,0,0,,,,,,,FARMER,LB,m,m,./images/FARMERLB.png,,,,,,,,,m,1,0.8348,,,,,,,,0,78,78,65,1
