key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.181,1,,,,,,,,,,,,,,,,0,0.283333333,-0.338888889,1,0,0,1.181,button_right_main,0.283333333,-0.338888889,1,0,0,,0,42,42,49,1,DRUMS,LB,old,m,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.181,1,,,,,,,,,,,,,,,,0,-0.28,-0.314444444,1,0,0,1.181,button_left_main,-0.28,-0.314444444,1,0,0,,0,43,43,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.748,1,,,,,,,,,,,,,,,,0,0.287777778,-0.305555556,1,0,0,0.748,button_right_main,0.287777778,-0.305555556,1,0,0,,0,44,44,64,1,JELLY,LB,old,m,./images/JELLYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.865,1,,,,,,,,,,,,,,,,0,0.32,-0.277777778,1,0,0,0.865,button_right_main,0.32,-0.277777778,1,0,0,,0,45,45,67,1,SAILOR,LB,old,m,./images/SAILORLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.731,1,,,,,,,,,,,,,,,,0,0.32,-0.277777778,1,0,0,0.731,button_right_main,0.32,-0.277777778,1,0,0,,0,46,46,39,1,SHELF,HB,old,m,./images/SHELFHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.747,1,,,,,,,,,,,,,,,,0,0.32,-0.277777778,1,0,0,0.747,button_right_main,0.32,-0.277777778,1,0,0,,0,47,47,3,1,FINGER,HB,old,m,./images/FINGERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.148,0,,,,,,,,,,,,,,,,0,-0.386666667,-0.26,1,0,0,1.148,button_left_main,-0.386666667,-0.26,1,0,0,,0,48,48,80,1,WEASEL,C,old,m,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.832,1,,,,,,,,,,,,,,,,0,0.281111111,-0.293333333,1,0,0,0.832,button_right_main,0.281111111,-0.293333333,1,0,0,,0,49,49,35,1,PEACH,C,old,m,./images/PEACH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.03,1,,,,,,,,,,,,,,,,0,-0.344444444,-0.268888889,1,0,0,1.03,button_left_main,-0.344444444,-0.268888889,1,0,0,,0,50,50,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.148,1,,,,,,,,,,,,,,,,0,0.364444444,-0.327777778,1,0,0,1.148,button_right_main,0.364444444,-0.327777778,1,0,0,,0,51,51,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.464,0,,,,,,,,,,,,,,,,0,0.268888889,-0.296666667,1,0,0,1.464,button_right_main,0.268888889,-0.296666667,1,0,0,,0,52,52,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.948,1,,,,,,,,,,,,,,,,0,-0.297777778,-0.317777778,1,0,0,0.948,button_left_main,-0.297777778,-0.317777778,1,0,0,,0,53,53,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.898,1,,,,,,,,,,,,,,,,0,0.24,-0.297777778,1,0,0,0.898,button_right_main,0.24,-0.297777778,1,0,0,,0,54,54,55,1,MUFFIN,LB,old,m,./images/MUFFINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.13,1,,,,,,,,,,,,,,,,0,-0.311111111,-0.265555556,1,0,0,1.13,button_left_main,-0.311111111,-0.265555556,1,0,0,,0,55,55,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.232,0,,,,,,,,,,,,,,,,0,-0.428888889,-0.256666667,1,0,0,1.232,button_left_main,-0.428888889,-0.256666667,1,0,0,,0,56,56,18,1,JAGUAR,HB,old,m,./images/JAGUARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.232,0,,,,,,,,,,,,,,,,0,-0.401111111,-0.307777778,1,0,0,1.232,button_left_main,-0.401111111,-0.307777778,1,0,0,,0,57,57,34,1,CANYON,LB,old,m,./images/CANYONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.581,1,,,,,,,,,,,,,,,,0,-0.294444444,-0.27,1,0,0,1.581,button_left_main,-0.294444444,-0.27,1,0,0,,0,58,58,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.965,1,,,,,,,,,,,,,,,,0,-0.398888889,-0.304444444,1,0,0,1.965,button_left_main,-0.398888889,-0.304444444,1,0,0,,0,59,59,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.711,1,,,,,,,,,,,,,,,,0,0.247777778,-0.258888889,1,0,0,1.711,button_right_main,0.247777778,-0.258888889,1,0,0,,0,60,60,37,1,BIRTH,LB,old,m,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.364,1,,,,,,,,,,,,,,,,0,-0.385555556,-0.323333333,1,0,0,1.364,button_left_main,-0.385555556,-0.323333333,1,0,0,,0,61,61,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.798,1,,,,,,,,,,,,,,,,0,-0.318888889,-0.32,1,0,0,1.798,button_left_main,-0.318888889,-0.32,1,0,0,,0,62,62,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.882,1,,,,,,,,,,,,,,,,0,0.376666667,-0.276666667,1,0,0,0.882,button_right_main,0.376666667,-0.276666667,1,0,0,,0,63,63,75,1,GRAIN,HB,old,m,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.815,1,,,,,,,,,,,,,,,,0,-0.368888889,-0.367777778,1,0,0,1.815,button_left_main,-0.368888889,-0.367777778,1,0,0,,0,64,64,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.032,1,,,,,,,,,,,,,,,,0,-0.355555556,-0.315555556,1,0,0,1.032,button_left_main,-0.355555556,-0.315555556,1,0,0,,0,65,65,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.148,1,,,,,,,,,,,,,,,,0,0.418888889,-0.365555556,1,0,0,1.148,button_right_main,0.418888889,-0.365555556,1,0,0,,0,66,66,63,1,MIRROR,HB,old,m,./images/MIRRORHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.298,1,,,,,,,,,,,,,,,,0,0.32,-0.29,1,0,0,1.298,button_right_main,0.32,-0.29,1,0,0,,0,67,67,31,1,QUILL,LB,old,m,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.314,1,,,,,,,,,,,,,,,,0,-0.366666667,-0.348888889,1,0,0,1.314,button_left_main,-0.366666667,-0.348888889,1,0,0,,0,68,68,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.882,1,,,,,,,,,,,,,,,,0,0.205555556,-0.324444444,1,0,0,0.882,button_right_main,0.205555556,-0.324444444,1,0,0,,0,69,69,20,1,CRADLE,C,old,m,./images/CRADLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.882,1,,,,,,,,,,,,,,,,0,-0.366666667,-0.284444444,1,0,0,0.882,button_left_main,-0.366666667,-0.284444444,1,0,0,,0,70,70,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.947,1,,,,,,,,,,,,,,,,0,-0.382222222,-0.262222222,1,0,0,0.947,button_left_main,-0.382222222,-0.262222222,1,0,0,,0,71,71,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.698,1,,,,,,,,,,,,,,,,0,-0.356666667,-0.294444444,1,0,0,1.698,button_left_main,-0.356666667,-0.294444444,1,0,0,,0,72,72,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.281,1,,,,,,,,,,,,,,,,0,0.262222222,-0.364444444,1,0,0,1.281,button_right_main,0.262222222,-0.364444444,1,0,0,,0,73,73,17,1,SKIING,C,old,m,./images/SKIING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.199,1,,,,,,,,,,,,,,,,0,0.465555556,-0.303333333,1,0,0,1.199,button_right_main,0.465555556,-0.303333333,1,0,0,,0,74,74,14,1,PICKLE,C,old,m,./images/PICKLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,3.681,1,,,,,,,,,,,,,,,,0,-0.333333333,-0.252222222,1,0,0,3.681,button_left_main,-0.333333333,-0.252222222,1,0,0,,0,75,75,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.33,1,,,,,,,,,,,,,,,,0,0.241111111,-0.242222222,1,0,0,1.33,button_right_main,0.241111111,-0.242222222,1,0,0,,0,76,76,10,1,BELLY,LB,old,m,./images/BELLYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.814,1,,,,,,,,,,,,,,,,0,-0.437777778,-0.333333333,1,0,0,0.814,button_left_main,-0.437777778,-0.333333333,1,0,0,,0,77,77,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.099,1,,,,,,,,,,,,,,,,0,-0.418888889,-0.328888889,1,0,0,1.099,button_left_main,-0.418888889,-0.328888889,1,0,0,,0,78,78,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.214,0,,,,,,,,,,,,,,,,0,0.236666667,-0.326666667,1,0,0,1.214,button_right_main,0.236666667,-0.326666667,1,0,0,,0,79,79,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.832,1,,,,,,,,,,,,,,,,0,-0.305555556,-0.274444444,1,0,0,0.832,button_left_main,-0.305555556,-0.274444444,1,0,0,,0,80,80,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.015,1,,,,,,,,,,,,,,,,0,-0.307777778,-0.264444444,1,0,0,1.015,button_left_main,-0.307777778,-0.264444444,1,0,0,,0,81,81,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.815,1,,,,,,,,,,,,,,,,0,0.502222222,-0.316666667,1,0,0,0.815,button_right_main,0.502222222,-0.316666667,1,0,0,,0,82,82,59,1,BURIAL,C,old,m,./images/BURIAL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.681,1,,,,,,,,,,,,,,,,0,-0.328888889,-0.29,1,0,0,1.681,button_left_main,-0.034444444,-0.378888889,0,0,0,space,0,83,83,150,1,NOOLS,C,old,z,./images/NOOLS.png,2.217,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.915,1,,,,,,,,,,,,,,,,0,-0.273333333,-0.276666667,1,0,0,0.915,button_left_main,-0.273333333,-0.276666667,1,0,0,,0,84,84,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.765,1,,,,,,,,,,,,,,,,0,-0.287777778,-0.276666667,1,0,0,0.765,button_left_main,-0.287777778,-0.276666667,1,0,0,,0,85,85,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.398,0,,,,,,,,,,,,,,,,0,-0.287777778,-0.275555556,1,0,0,1.398,button_left_main,-0.287777778,-0.275555556,1,0,0,,0,86,86,72,1,NOOSE,HB,old,m,./images/NOOSEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.896,1,,,,,,,,,,,,,,,,0,0.231111111,-0.345555556,1,0,0,0.896,button_right_main,0.231111111,-0.345555556,1,0,0,,0,87,87,45,1,KITTEN,HB,old,m,./images/KITTENHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.133,1,,,,,,,,,,,,,,,,0,0.248888889,-0.34,1,0,0,1.133,button_right_main,0.248888889,-0.34,1,0,0,,0,88,88,24,1,SCREW,HB,old,m,./images/SCREWHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.116,1,,,,,,,,,,,,,,,,0,0.277777778,-0.332222222,1,0,0,2.116,button_right_main,0.277777778,-0.332222222,1,0,0,,0,89,89,15,1,GREASE,HB,old,m,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.965,1,,,,,,,,,,,,,,,,0,0.295555556,-0.261111111,1,0,0,0.965,button_right_main,0.295555556,-0.261111111,1,0,0,,0,90,90,74,1,CEMENT,C,old,m,./images/CEMENT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.931,1,,,,,,,,,,,,,,,,0,0.263333333,-0.258888889,1,0,0,0.931,button_right_main,0.263333333,-0.258888889,1,0,0,,0,91,91,79,1,CRUST,LB,old,m,./images/CRUSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.848,0,,,,,,,,,,,,,,,,0,-0.352222222,-0.24,1,0,0,0.848,button_left_main,-0.352222222,-0.24,1,0,0,,0,92,92,8,1,TULIP,C,old,m,./images/TULIP.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.064,1,,,,,,,,,,,,,,,,0,0.251111111,-0.268888889,1,0,0,1.064,button_right_main,0.251111111,-0.268888889,1,0,0,,0,93,93,70,1,URINE,LB,old,m,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.082,1,,,,,,,,,,,,,,,,0,-0.358888889,-0.25,1,0,0,1.082,button_left_main,-0.358888889,-0.25,1,0,0,,0,94,94,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.264,1,,,,,,,,,,,,,,,,0,0.276666667,-0.238888889,1,0,0,1.264,button_right_main,0.276666667,-0.238888889,1,0,0,,0,95,95,43,1,MOSQUE,LB,old,m,./images/MOSQUELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.232,1,,,,,,,,,,,,,,,,0,-0.235555556,-0.305555556,1,0,0,1.232,button_left_main,-0.235555556,-0.305555556,1,0,0,,0,96,96,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.581,1,,,,,,,,,,,,,,,,0,0.221111111,-0.33,1,0,0,1.581,button_right_main,0.221111111,-0.33,1,0,0,,0,97,97,68,1,TORCH,C,old,m,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.148,1,,,,,,,,,,,,,,,,0,-0.334444444,-0.293333333,1,0,0,1.148,button_left_main,-0.334444444,-0.293333333,1,0,0,,0,98,98,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.08,0,,,,,,,,,,,,,,,,0,0.32,-0.334444444,1,0,0,1.08,button_right_main,0.32,-0.334444444,1,0,0,,0,99,99,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.881,1,,,,,,,,,,,,,,,,0,0.267777778,-0.306666667,1,0,0,0.881,button_right_main,0.267777778,-0.306666667,1,0,0,,0,100,100,4,1,MUSCLE,LB,old,m,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.799,1,,,,,,,,,,,,,,,,0,-0.307777778,-0.35,1,0,0,0.799,button_left_main,-0.307777778,-0.35,1,0,0,,0,101,101,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.45,1,,,,,,,,,,,,,,,,0,-0.328888889,-0.268888889,1,0,0,2.45,button_left_main,-0.328888889,-0.268888889,1,0,0,,0,102,102,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,3.381,1,,,,,,,,,,,,,,,,0,-0.331111111,-0.34,1,0,0,3.381,button_left_main,-0.331111111,-0.34,1,0,0,,0,103,103,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.131,1,,,,,,,,,,,,,,,,0,-0.352222222,-0.355555556,1,0,0,1.131,button_left_main,-0.352222222,-0.355555556,1,0,0,,0,104,104,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
